IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;2;INC000007562714;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562717;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562722;1;258;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562728;1;262;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562732;1;195;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562733;1;227;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562755;1;265;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562767;1;113;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562798;1;85;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562811;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562812;1;63;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562813;1;116;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562814;1;72;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562817;1;179;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562820;1;194;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562830;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562847;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562852;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562862;1;23;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562864;1;220;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562870;1;25;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562871;1;263;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562874;1;268;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562897;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562899;1;8;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562906;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562908;1;80;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562917;1;140;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562926;1;193;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562932;1;41;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562933;1;46;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562935;1;21;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562936;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562937;1;26;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562954;1;247;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562966;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562990;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562999;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563002;1;156;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563006;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563008;1;9;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563009;1;118;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563024;1;9;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563033;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563036;1;168;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563039;1;24;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563044;1;55;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563047;1;185;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563052;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563054;1;204;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563055;1;29;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563056;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563062;1;9;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563063;1;200;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563074;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563075;1;45;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563083;1;164;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563096;1;12;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563103;1;110;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563107;1;116;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563108;1;120;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563109;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563111;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563116;1;65;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563124;1;65;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563131;1;28;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563133;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563141;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563150;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563156;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563158;1;78;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563161;1;175;300;No Vencido;0;Asignado;
