IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;1;INC000007519693;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519699;1;21;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519700;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519701;1;47;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519703;1;51;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519719;1;58;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519730;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519731;1;52;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519752;1;97;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519760;1;64;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519761;1;21;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519771;1;95;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519785;1;34;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519786;1;54;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519796;1;71;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519798;1;52;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519808;1;222;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519810;1;67;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519820;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519834;1;44;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519845;1;75;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519851;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519852;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519868;1;59;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519869;1;85;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519871;1;106;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519878;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519882;1;23;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519885;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519888;1;1;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519890;1;31;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519919;1;264;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519921;1;31;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519923;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519938;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519959;1;147;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519964;1;70;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519981;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519987;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519989;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519991;1;69;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519993;1;104;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007520005;1;57;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007520006;1;190;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007520042;1;235;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007520043;1;262;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007520047;1;155;300;No Vencido;0;Cerrado;
