NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007634256;17/04/2025 17:00:39;12/05/2025 11:12:18;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;17/04/2025 12:18:40;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007634995;21/04/2025 09:13:36;16/05/2025 16:56:02;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;18/04/2025 12:49:19;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007636815;22/04/2025 12:14:46;16/05/2025 16:25:22;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;21/04/2025 11:41:13;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007637346;24/04/2025 15:59:04;20/05/2025 13:33:54;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;21/04/2025 14:42:45;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007646241;29/04/2025 10:27:56;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;29/04/2025 09:19:11;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007646447;29/04/2025 12:26:35;31/05/2025 23:59:59;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;29/04/2025 10:10:23;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007646705;29/04/2025 11:55:33;20/05/2025 13:32:40;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/04/2025 11:33:57;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007646732;29/04/2025 12:04:46;02/05/2025 12:05:37;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/04/2025 11:55:13;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007646955;29/04/2025 15:08:23;20/05/2025 11:07:40;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/04/2025 13:04:43;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007647263;29/04/2025 18:09:10;08/05/2025 13:25:30;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/04/2025 15:55:58;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007647346;29/04/2025 17:37:53;20/05/2025 13:07:34;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/04/2025 15:51:13;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007647422;30/04/2025 10:52:12;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;29/04/2025 17:04:34;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007647567;30/04/2025 18:23:46;16/05/2025 16:49:15;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;29/04/2025 18:24:50;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007647941;02/05/2025 17:08:57;05/05/2025 09:47:05;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;707;Cerrado;30/04/2025 09:38:15;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007647941;05/05/2025 09:47:06;16/05/2025 11:44:04;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;30/04/2025 09:38:15;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007649232;01/05/2025 09:36:46;01/05/2025 09:56:12;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;20;Cerrado;01/05/2025 09:36:46;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007649232;01/05/2025 09:56:13;01/05/2025 10:55:48;N2_EVERIS_MIMOVISTAR;Critica;Resolved Pend;NO;;Alto;0;Cerrado;01/05/2025 09:36:46;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007649274;01/05/2025 10:06:45;01/05/2025 11:02:28;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;56;Cerrado;01/05/2025 10:06:45;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007649274;01/05/2025 11:02:29;01/05/2025 20:14:26;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;01/05/2025 10:06:45;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007649691;02/05/2025 04:01:23;05/05/2025 10:01:31;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;721;Cerrado;02/05/2025 03:57:42;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007649726;02/05/2025 09:16:45;02/05/2025 09:55:26;N2_TIENDA_EVERIS;Critica;Resolved;NO;;Alto;39;Cerrado;02/05/2025 09:16:45;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007649904;02/05/2025 16:31:21;05/05/2025 09:31:23;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;691;Pendiente;02/05/2025 10:55:46;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007649904;05/05/2025 09:31:24;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;02/05/2025 10:55:46;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650013;02/05/2025 11:51:44;02/05/2025 11:53:36;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;02/05/2025 11:51:44;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650013;02/05/2025 11:53:37;02/05/2025 12:04:37;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;02/05/2025 11:51:44;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007650335;02/05/2025 18:30:36;05/05/2025 10:26:07;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;746;Cerrado;02/05/2025 16:18:31;44;05_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;5;2025;INC000007650335;05/05/2025 10:26:08;20/05/2025 13:30:37;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;02/05/2025 16:18:31;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650376;02/05/2025 18:01:15;02/05/2025 18:17:19;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Critico;16;Cerrado;02/05/2025 17:43:56;44;05_2025;
