IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;6;INC000007684722;1;45;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684724;1;34;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684726;1;130;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684728;1;58;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684730;1;89;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684734;1;130;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684735;1;159;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684736;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684737;1;96;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684739;1;54;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684742;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684755;1;31;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684825;1;76;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684947;1;53;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684950;1;131;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684952;1;88;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684955;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684956;1;47;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684959;1;140;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684964;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684972;1;119;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684975;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684978;1;202;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684981;1;84;300;No Vencido;0;Cerrado;
