IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;ULTIMO_GRUPO;PRIORIDAD;IMPACTO;
44;NTTDATA;2025;8;INC000007802049;3;37;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007802472;3;218;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007803912;3;161;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007806057;3;132;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007806466;3;175;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007807393;3;111;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007809769;3;349;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007811208;3;0;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007811265;3;0;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007814491;3;0;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007814504;3;53;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007817846;3;61;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007817859;3;58;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007820833;3;0;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007821421;3;0;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
