NOMPROV;NRO_ITEM;TIPO;BLOQUE;NIVEL;GRUPO;
NTTDATA;INC000007643602;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643599;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643586;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643580;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643575;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643496;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643479;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643473;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643460;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643458;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643444;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643441;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643440;Asigna;Nivel 1 deriv;1;N1_MASIVOS_DIGITAL;
NTTDATA;INC000007643407;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643405;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643392;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643342;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643320;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643318;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643310;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643272;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643242;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643239;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643232;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643201;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643150;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643132;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643122;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643096;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643081;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643063;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643057;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643049;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643036;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643032;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643013;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642998;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642995;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642992;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642982;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642975;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007642969;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642949;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642902;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642886;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642854;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642851;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642839;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642835;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642785;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642753;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642736;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642715;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642702;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642700;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642697;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642640;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642277;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642261;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642252;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642175;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642153;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642147;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642128;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642114;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007642077;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642057;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642046;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642019;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007642001;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641985;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641925;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641891;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641886;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641854;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641790;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641786;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641750;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641749;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641745;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641740;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641688;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641647;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641629;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641580;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641561;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641520;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641513;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007641456;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641455;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641383;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007641318;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007641186;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
